dataset,snapshot,query_id,policy,batch,accesses,dense,sparse,before,k
trec-covid-chrono-r1,1,17,dibud,64,448,192,256,17,19
trec-covid-chrono-r1,1,17,dibud,64,512,256,256,19,21
trec-covid-chrono-r1,1,17,dibud,64,576,256,320,21,22
trec-covid-chrono-r1,1,17,dibud,64,640,320,320,22,23
trec-covid-chrono-r1,1,17,dibud,64,1472,1024,448,23,24
trec-covid-chrono-r1,1,17,dibud,64,2112,1536,576,24,25
trec-covid-chrono-r1,1,17,dibud,64,5824,4992,832,25,26
trec-covid-chrono-r1,1,17,balanced,64,128,64,64,0,8
trec-covid-chrono-r1,1,17,balanced,64,256,128,128,8,12
trec-covid-chrono-r1,1,17,balanced,64,384,192,192,12,17
trec-covid-chrono-r1,1,17,balanced,64,512,256,256,17,21
trec-covid-chrono-r1,1,17,balanced,64,640,320,320,21,23
trec-covid-chrono-r1,1,17,balanced,64,1984,1024,960,23,24
trec-covid-chrono-r1,1,17,balanced,64,3008,1536,1472,24,25
trec-covid-chrono-r1,1,17,balanced,64,9920,4992,4928,25,26
trec-covid-chrono-r2,2,15,dibud,1,2,1,1,0,1
trec-covid-chrono-r2,2,15,dibud,1,494,247,247,1,2
trec-covid-chrono-r2,2,15,dibud,1,1873,937,936,2,3
trec-covid-chrono-r2,2,15,dibud,1,2081,937,1144,3,4
trec-covid-chrono-r2,2,15,dibud,1,6545,2014,4531,4,5
trec-covid-chrono-r2,2,15,balanced,1,2,1,1,0,1
trec-covid-chrono-r2,2,15,balanced,1,494,247,247,1,2
trec-covid-chrono-r2,2,15,balanced,1,1873,937,936,2,3
trec-covid-chrono-r2,2,15,balanced,1,2288,1144,1144,3,4
trec-covid-chrono-r2,2,15,balanced,1,9062,4531,4531,4,5
trec-covid-chrono-r2,2,15,dibud,64,128,64,64,0,1
trec-covid-chrono-r2,2,15,dibud,64,512,256,256,1,2
trec-covid-chrono-r2,2,15,dibud,64,1920,960,960,2,3
trec-covid-chrono-r2,2,15,dibud,64,2112,960,1152,3,4
trec-covid-chrono-r2,2,15,dibud,64,6592,2048,4544,4,5
trec-covid-chrono-r2,2,15,balanced,64,128,64,64,0,1
trec-covid-chrono-r2,2,15,balanced,64,512,256,256,1,2
trec-covid-chrono-r2,2,15,balanced,64,1920,960,960,2,3
trec-covid-chrono-r2,2,15,balanced,64,2304,1152,1152,3,4
trec-covid-chrono-r2,2,15,balanced,64,9088,4544,4544,4,5
trec-covid-chrono-r2,2,3,dibud,1,44,22,22,0,1
trec-covid-chrono-r2,2,3,dibud,1,49,24,25,1,2
trec-covid-chrono-r2,2,3,dibud,1,91,44,47,2,3
trec-covid-chrono-r2,2,3,dibud,1,107,52,55,3,4
trec-covid-chrono-r2,2,3,dibud,1,129,62,67,4,5
trec-covid-chrono-r2,2,3,dibud,1,131,64,67,5,6
trec-covid-chrono-r2,2,3,dibud,1,156,78,78,6,7
trec-covid-chrono-r2,2,3,dibud,1,178,89,89,7,8
trec-covid-chrono-r2,2,3,dibud,1,246,123,123,8,9
trec-covid-chrono-r2,2,3,dibud,1,358,179,179,9,10
trec-covid-chrono-r2,2,3,dibud,1,448,224,224,10,11
trec-covid-chrono-r2,2,3,dibud,1,452,228,224,11,12
trec-covid-chrono-r2,2,3,dibud,1,552,328,224,12,13
trec-covid-chrono-r2,2,3,dibud,1,800,522,278,13,14
trec-covid-chrono-r2,2,3,dibud,1,812,531,281,14,15
trec-covid-chrono-r2,2,3,dibud,1,859,566,293,15,16
trec-covid-chrono-r2,2,3,dibud,1,922,615,307,16,17
trec-covid-chrono-r2,2,3,dibud,1,1252,878,374,17,18
trec-covid-chrono-r2,2,3,dibud,1,1318,933,385,18,19
trec-covid-chrono-r2,2,3,dibud,1,1594,1167,427,19,20
trec-covid-chrono-r2,2,3,dibud,1,2203,1709,494,20,21
trec-covid-chrono-r2,2,3,dibud,1,2258,1709,549,21,22
trec-covid-chrono-r2,2,3,dibud,1,2399,1709,690,22,23
trec-covid-chrono-r2,2,3,dibud,1,2635,1885,750,23,24
trec-covid-chrono-r2,2,3,dibud,1,3539,2678,861,24,25
trec-covid-chrono-r2,2,3,dibud,1,3542,2678,864,25,26
trec-covid-chrono-r2,2,3,dibud,1,3562,2678,884,26,27
trec-covid-chrono-r2,2,3,dibud,1,3680,2678,1002,27,28
trec-covid-chrono-r2,2,3,dibud,1,3895,2749,1146,28,29
trec-covid-chrono-r2,2,3,balanced,1,44,22,22,0,1
trec-covid-chrono-r2,2,3,balanced,1,47,24,23,1,2
trec-covid-chrono-r2,2,3,balanced,1,94,47,47,2,3
trec-covid-chrono-r2,2,3,balanced,1,110,55,55,3,4
trec-covid-chrono-r2,2,3,balanced,1,134,67,67,4,6
trec-covid-chrono-r2,2,3,balanced,1,156,78,78,6,7
trec-covid-chrono-r2,2,3,balanced,1,178,89,89,7,8
trec-covid-chrono-r2,2,3,balanced,1,246,123,123,8,9
trec-covid-chrono-r2,2,3,balanced,1,358,179,179,9,10
trec-covid-chrono-r2,2,3,balanced,1,448,224,224,10,11
trec-covid-chrono-r2,2,3,balanced,1,455,228,227,11,12
trec-covid-chrono-r2,2,3,balanced,1,655,328,327,12,13
trec-covid-chrono-r2,2,3,balanced,1,1043,522,521,13,14
trec-covid-chrono-r2,2,3,balanced,1,1061,531,530,14,15
trec-covid-chrono-r2,2,3,balanced,1,1131,566,565,15,16
trec-covid-chrono-r2,2,3,balanced,1,1229,615,614,16,17
trec-covid-chrono-r2,2,3,balanced,1,1755,878,877,17,18
trec-covid-chrono-r2,2,3,balanced,1,1865,933,932,18,19
trec-covid-chrono-r2,2,3,balanced,1,2333,1167,1166,19,20
trec-covid-chrono-r2,2,3,balanced,1,3417,1709,1708,20,23
trec-covid-chrono-r2,2,3,balanced,1,3769,1885,1884,23,24
trec-covid-chrono-r2,2,3,balanced,1,5355,2678,2677,24,28
trec-covid-chrono-r2,2,3,balanced,1,5497,2749,2748,28,29
trec-covid-chrono-r2,2,3,dibud,64,128,64,64,0,4
trec-covid-chrono-r2,2,3,dibud,64,192,64,128,4,6
trec-covid-chrono-r2,2,3,dibud,64,256,128,128,6,9
trec-covid-chrono-r2,2,3,dibud,64,384,192,192,9,10
trec-covid-chrono-r2,2,3,dibud,64,512,256,256,10,12
trec-covid-chrono-r2,2,3,dibud,64,640,384,256,12,13
trec-covid-chrono-r2,2,3,dibud,64,896,576,320,13,16
trec-covid-chrono-r2,2,3,dibud,64,960,640,320,16,17
trec-covid-chrono-r2,2,3,dibud,64,1280,896,384,17,18
trec-covid-chrono-r2,2,3,dibud,64,1408,960,448,18,19
trec-covid-chrono-r2,2,3,dibud,64,1664,1216,448,19,20
trec-covid-chrono-r2,2,3,dibud,64,2240,1728,512,20,21
trec-covid-chrono-r2,2,3,dibud,64,2304,1728,576,21,22
trec-covid-chrono-r2,2,3,dibud,64,2432,1728,704,22,23
trec-covid-chrono-r2,2,3,dibud,64,2688,1920,768,23,24
trec-covid-chrono-r2,2,3,dibud,64,3584,2688,896,24,27
trec-covid-chrono-r2,2,3,dibud,64,3712,2688,1024,27,28
trec-covid-chrono-r2,2,3,dibud,64,3904,2752,1152,28,29
trec-covid-chrono-r2,2,3,balanced,64,128,64,64,0,4
trec-covid-chrono-r2,2,3,balanced,64,256,128,128,4,9
trec-covid-chrono-r2,2,3,balanced,64,384,192,192,9,10
trec-covid-chrono-r2,2,3,balanced,64,512,256,256,10,12
trec-covid-chrono-r2,2,3,balanced,64,704,384,320,12,13
trec-covid-chrono-r2,2,3,balanced,64,1088,576,512,13,16
trec-covid-chrono-r2,2,3,balanced,64,1216,640,576,16,17
trec-covid-chrono-r2,2,3,balanced,64,1728,896,832,17,18
trec-covid-chrono-r2,2,3,balanced,64,1856,960,896,18,19
trec-covid-chrono-r2,2,3,balanced,64,2368,1216,1152,19,20
trec-covid-chrono-r2,2,3,balanced,64,3392,1728,1664,20,23
trec-covid-chrono-r2,2,3,balanced,64,3776,1920,1856,23,24
trec-covid-chrono-r2,2,3,balanced,64,5312,2688,2624,24,28
trec-covid-chrono-r2,2,3,balanced,64,5440,2752,2688,28,29
trec-covid-chrono-r3,3,2,dibud,1,30,15,15,0,1
trec-covid-chrono-r3,3,2,dibud,1,38,19,19,1,2
trec-covid-chrono-r3,3,2,dibud,1,60,30,30,2,3
trec-covid-chrono-r3,3,2,dibud,1,102,48,54,3,4
trec-covid-chrono-r3,3,2,dibud,1,139,65,74,4,5
trec-covid-chrono-r3,3,2,dibud,1,165,77,88,5,6
trec-covid-chrono-r3,3,2,dibud,1,920,389,531,6,7
trec-covid-chrono-r3,3,2,dibud,1,1027,427,600,7,8
trec-covid-chrono-r3,3,2,dibud,1,1086,448,638,8,9
trec-covid-chrono-r3,3,2,dibud,1,1312,523,789,9,10
trec-covid-chrono-r3,3,2,dibud,1,1326,528,798,10,11
trec-covid-chrono-r3,3,2,dibud,1,2263,783,1480,11,12
trec-covid-chrono-r3,3,2,dibud,1,2264,783,1481,12,13
trec-covid-chrono-r3,3,2,dibud,1,2609,858,1751,13,14
trec-covid-chrono-r3,3,2,dibud,1,3626,1034,2592,14,15
trec-covid-chrono-r3,3,2,dibud,1,4590,1154,3436,15,16
trec-covid-chrono-r3,3,2,dibud,1,5149,1210,3939,16,17
trec-covid-chrono-r3,3,2,dibud,1,5196,1257,3939,17,18
trec-covid-chrono-r3,3,2,dibud,1,5915,1976,3939,18,19
trec-covid-chrono-r3,3,2,dibud,1,5987,2048,3939,19,22
trec-covid-chrono-r3,3,2,balanced,1,30,15,15,0,1
trec-covid-chrono-r3,3,2,balanced,1,38,19,19,1,2
trec-covid-chrono-r3,3,2,balanced,1,60,30,30,2,3
trec-covid-chrono-r3,3,2,balanced,1,108,54,54,3,4
trec-covid-chrono-r3,3,2,balanced,1,148,74,74,4,5
trec-covid-chrono-r3,3,2,balanced,1,176,88,88,5,6
trec-covid-chrono-r3,3,2,balanced,1,1062,531,531,6,7
trec-covid-chrono-r3,3,2,balanced,1,1200,600,600,7,8
trec-covid-chrono-r3,3,2,balanced,1,1276,638,638,8,9
trec-covid-chrono-r3,3,2,balanced,1,1578,789,789,9,10
trec-covid-chrono-r3,3,2,balanced,1,1596,798,798,10,11
trec-covid-chrono-r3,3,2,balanced,1,2960,1480,1480,11,12
trec-covid-chrono-r3,3,2,balanced,1,2962,1481,1481,12,13
trec-covid-chrono-r3,3,2,balanced,1,3502,1751,1751,13,14
trec-covid-chrono-r3,3,2,balanced,1,5184,2592,2592,14,15
trec-covid-chrono-r3,3,2,balanced,1,6872,3436,3436,15,16
trec-covid-chrono-r3,3,2,balanced,1,7878,3939,3939,16,22
trec-covid-chrono-r3,3,2,dibud,64,128,64,64,0,4
trec-covid-chrono-r3,3,2,dibud,64,256,128,128,4,6
trec-covid-chrono-r3,3,2,dibud,64,1024,448,576,6,7
trec-covid-chrono-r3,3,2,dibud,64,1088,448,640,7,9
trec-covid-chrono-r3,3,2,dibud,64,1408,576,832,9,11
trec-covid-chrono-r3,3,2,dibud,64,2368,832,1536,11,13
trec-covid-chrono-r3,3,2,dibud,64,2688,896,1792,13,14
trec-covid-chrono-r3,3,2,dibud,64,3712,1088,2624,14,15
trec-covid-chrono-r3,3,2,dibud,64,4672,1216,3456,15,16
trec-covid-chrono-r3,3,2,dibud,64,5184,1216,3968,16,17
trec-covid-chrono-r3,3,2,dibud,64,5248,1280,3968,17,18
trec-covid-chrono-r3,3,2,dibud,64,5952,1984,3968,18,19
trec-covid-chrono-r3,3,2,dibud,64,6016,2048,3968,19,22
trec-covid-chrono-r3,3,2,balanced,64,128,64,64,0,4
trec-covid-chrono-r3,3,2,balanced,64,256,128,128,4,6
trec-covid-chrono-r3,3,2,balanced,64,1152,576,576,6,7
trec-covid-chrono-r3,3,2,balanced,64,1280,640,640,7,9
trec-covid-chrono-r3,3,2,balanced,64,1664,832,832,9,11
trec-covid-chrono-r3,3,2,balanced,64,3072,1536,1536,11,13
trec-covid-chrono-r3,3,2,balanced,64,3584,1792,1792,13,14
trec-covid-chrono-r3,3,2,balanced,64,5248,2624,2624,14,15
trec-covid-chrono-r3,3,2,balanced,64,6912,3456,3456,15,16
trec-covid-chrono-r3,3,2,balanced,64,7936,3968,3968,16,22
trec-covid-chrono-r3,3,15,dibud,1,6,3,3,0,1
trec-covid-chrono-r3,3,15,dibud,1,3259,2000,1259,1,2
trec-covid-chrono-r3,3,15,dibud,1,5400,3600,1800,2,3
trec-covid-chrono-r3,3,15,dibud,1,7322,3600,3722,3,4
trec-covid-chrono-r3,3,15,dibud,1,7686,3600,4086,4,5
trec-covid-chrono-r3,3,15,balanced,1,6,3,3,0,1
trec-covid-chrono-r3,3,15,balanced,1,3999,2000,1999,1,2
trec-covid-chrono-r3,3,15,balanced,1,7199,3600,3599,2,3
trec-covid-chrono-r3,3,15,balanced,1,7444,3722,3722,3,4
trec-covid-chrono-r3,3,15,balanced,1,8172,4086,4086,4,5
trec-covid-chrono-r3,3,15,dibud,64,128,64,64,0,1
trec-covid-chrono-r3,3,15,dibud,64,3328,2048,1280,1,2
trec-covid-chrono-r3,3,15,dibud,64,5504,3648,1856,2,3
trec-covid-chrono-r3,3,15,dibud,64,7424,3648,3776,3,4
trec-covid-chrono-r3,3,15,dibud,64,7744,3648,4096,4,5
trec-covid-chrono-r3,3,15,balanced,64,128,64,64,0,1
trec-covid-chrono-r3,3,15,balanced,64,4032,2048,1984,1,2
trec-covid-chrono-r3,3,15,balanced,64,7232,3648,3584,2,3
trec-covid-chrono-r3,3,15,balanced,64,7552,3776,3776,3,4
trec-covid-chrono-r3,3,15,balanced,64,8192,4096,4096,4,5
trec-covid-chrono-r4,4,5,dibud,1,8,4,4,0,1
trec-covid-chrono-r4,4,5,dibud,1,40,20,20,1,2
trec-covid-chrono-r4,4,5,dibud,1,56,28,28,2,3
trec-covid-chrono-r4,4,5,dibud,1,68,34,34,3,4
trec-covid-chrono-r4,4,5,dibud,1,88,44,44,4,5
trec-covid-chrono-r4,4,5,dibud,1,94,47,47,5,6
trec-covid-chrono-r4,4,5,dibud,1,110,55,55,6,7
trec-covid-chrono-r4,4,5,dibud,1,170,85,85,7,8
trec-covid-chrono-r4,4,5,dibud,1,174,87,87,8,9
trec-covid-chrono-r4,4,5,dibud,1,217,108,109,9,10
trec-covid-chrono-r4,4,5,dibud,1,236,127,109,10,11
trec-covid-chrono-r4,4,5,dibud,1,240,131,109,11,12
trec-covid-chrono-r4,4,5,dibud,1,257,147,110,12,13
trec-covid-chrono-r4,4,5,dibud,1,264,151,113,13,14
trec-covid-chrono-r4,4,5,dibud,1,349,188,161,14,15
trec-covid-chrono-r4,4,5,dibud,1,354,191,163,15,16
trec-covid-chrono-r4,4,5,dibud,1,407,221,186,16,17
trec-covid-chrono-r4,4,5,dibud,1,437,238,199,17,18
trec-covid-chrono-r4,4,5,dibud,1,999,577,422,18,19
trec-covid-chrono-r4,4,5,dibud,1,1067,620,447,19,20
trec-covid-chrono-r4,4,5,dibud,1,1234,729,505,20,21
trec-covid-chrono-r4,4,5,dibud,1,1383,829,554,21,22
trec-covid-chrono-r4,4,5,dibud,1,1397,838,559,22,23
trec-covid-chrono-r4,4,5,dibud,1,1508,914,594,23,24
trec-covid-chrono-r4,4,5,dibud,1,1522,928,594,24,25
trec-covid-chrono-r4,4,5,dibud,1,1781,1187,594,25,26
trec-covid-chrono-r4,4,5,dibud,1,1810,1215,595,26,27
trec-covid-chrono-r4,4,5,dibud,1,2103,1508,595,27,28
trec-covid-chrono-r4,4,5,dibud,1,2150,1508,642,28,29
trec-covid-chrono-r4,4,5,dibud,1,2168,1508,660,29,30
trec-covid-chrono-r4,4,5,dibud,1,2185,1509,676,30,31
trec-covid-chrono-r4,4,5,dibud,1,2291,1509,782,31,32
trec-covid-chrono-r4,4,5,dibud,1,2503,1509,994,32,33
trec-covid-chrono-r4,4,5,dibud,1,2601,1509,1092,33,34
trec-covid-chrono-r4,4,5,dibud,1,2816,1509,1307,34,35
trec-covid-chrono-r4,4,5,dibud,1,2831,1509,1322,35,36
trec-covid-chrono-r4,4,5,dibud,1,2855,1509,1346,36,37
trec-covid-chrono-r4,4,5,dibud,1,2921,1509,1412,37,38
trec-covid-chrono-r4,4,5,dibud,1,2941,1509,1432,38,39
trec-covid-chrono-r4,4,5,dibud,1,3006,1509,1497,39,40
trec-covid-chrono-r4,4,5,dibud,1,3412,1509,1903,40,41
trec-covid-chrono-r4,4,5,dibud,1,4237,1509,2728,41,42
trec-covid-chrono-r4,4,5,balanced,1,8,4,4,0,1
trec-covid-chrono-r4,4,5,balanced,1,40,20,20,1,2
trec-covid-chrono-r4,4,5,balanced,1,56,28,28,2,3
trec-covid-chrono-r4,4,5,balanced,1,68,34,34,3,4
trec-covid-chrono-r4,4,5,balanced,1,88,44,44,4,5
trec-covid-chrono-r4,4,5,balanced,1,94,47,47,5,6
trec-covid-chrono-r4,4,5,balanced,1,110,55,55,6,7
trec-covid-chrono-r4,4,5,balanced,1,170,85,85,7,8
trec-covid-chrono-r4,4,5,balanced,1,174,87,87,8,9
trec-covid-chrono-r4,4,5,balanced,1,218,109,109,9,10
trec-covid-chrono-r4,4,5,balanced,1,253,127,126,10,11
trec-covid-chrono-r4,4,5,balanced,1,261,131,130,11,12
trec-covid-chrono-r4,4,5,balanced,1,293,147,146,12,13
trec-covid-chrono-r4,4,5,balanced,1,301,151,150,13,14
trec-covid-chrono-r4,4,5,balanced,1,375,188,187,14,15
trec-covid-chrono-r4,4,5,balanced,1,381,191,190,15,16
trec-covid-chrono-r4,4,5,balanced,1,441,221,220,16,17
trec-covid-chrono-r4,4,5,balanced,1,475,238,237,17,18
trec-covid-chrono-r4,4,5,balanced,1,1153,577,576,18,19
trec-covid-chrono-r4,4,5,balanced,1,1239,620,619,19,20
trec-covid-chrono-r4,4,5,balanced,1,1457,729,728,20,21
trec-covid-chrono-r4,4,5,balanced,1,1657,829,828,21,22
trec-covid-chrono-r4,4,5,balanced,1,1675,838,837,22,23
trec-covid-chrono-r4,4,5,balanced,1,1827,914,913,23,24
trec-covid-chrono-r4,4,5,balanced,1,1855,928,927,24,25
trec-covid-chrono-r4,4,5,balanced,1,2373,1187,1186,25,26
trec-covid-chrono-r4,4,5,balanced,1,2429,1215,1214,26,27
trec-covid-chrono-r4,4,5,balanced,1,3015,1508,1507,27,30
trec-covid-chrono-r4,4,5,balanced,1,3017,1509,1508,30,40
trec-covid-chrono-r4,4,5,balanced,1,3806,1903,1903,40,41
trec-covid-chrono-r4,4,5,balanced,1,5456,2728,2728,41,42
trec-covid-chrono-r4,4,5,dibud,64,128,64,64,0,7
trec-covid-chrono-r4,4,5,dibud,64,256,128,128,7,11
trec-covid-chrono-r4,4,5,dibud,64,320,192,128,11,14
trec-covid-chrono-r4,4,5,dibud,64,384,192,192,14,16
trec-covid-chrono-r4,4,5,dibud,64,448,256,192,16,17
trec-covid-chrono-r4,4,5,dibud,64,512,256,256,17,18
trec-covid-chrono-r4,4,5,dibud,64,1088,640,448,18,20
trec-covid-chrono-r4,4,5,dibud,64,1280,768,512,20,21
trec-covid-chrono-r4,4,5,dibud,64,1408,832,576,21,22
trec-covid-chrono-r4,4,5,dibud,64,1472,896,576,22,23
trec-covid-chrono-r4,4,5,dibud,64,1600,960,640,23,25
trec-covid-chrono-r4,4,5,dibud,64,1856,1216,640,25,27
trec-covid-chrono-r4,4,5,dibud,64,2176,1536,640,27,28
trec-covid-chrono-r4,4,5,dibud,64,2240,1536,704,28,31
trec-covid-chrono-r4,4,5,dibud,64,2368,1536,832,31,32
trec-covid-chrono-r4,4,5,dibud,64,2560,1536,1024,32,33
trec-covid-chrono-r4,4,5,dibud,64,2688,1536,1152,33,34
trec-covid-chrono-r4,4,5,dibud,64,2880,1536,1344,34,36
trec-covid-chrono-r4,4,5,dibud,64,2944,1536,1408,36,37
trec-covid-chrono-r4,4,5,dibud,64,3008,1536,1472,37,39
trec-covid-chrono-r4,4,5,dibud,64,3072,1536,1536,39,40
trec-covid-chrono-r4,4,5,dibud,64,3456,1536,1920,40,41
trec-covid-chrono-r4,4,5,dibud,64,4288,1536,2752,41,42
trec-covid-chrono-r4,4,5,balanced,64,128,64,64,0,7
trec-covid-chrono-r4,4,5,balanced,64,256,128,128,7,11
trec-covid-chrono-r4,4,5,balanced,64,320,192,128,11,14
trec-covid-chrono-r4,4,5,balanced,64,384,192,192,14,16
trec-covid-chrono-r4,4,5,balanced,64,448,256,192,16,17
trec-covid-chrono-r4,4,5,balanced,64,512,256,256,17,18
trec-covid-chrono-r4,4,5,balanced,64,1216,640,576,18,20
trec-covid-chrono-r4,4,5,balanced,64,1472,768,704,20,21
trec-covid-chrono-r4,4,5,balanced,64,1600,832,768,21,22
trec-covid-chrono-r4,4,5,balanced,64,1728,896,832,22,23
trec-covid-chrono-r4,4,5,balanced,64,1856,960,896,23,25
trec-covid-chrono-r4,4,5,balanced,64,2368,1216,1152,25,27
trec-covid-chrono-r4,4,5,balanced,64,3008,1536,1472,27,39
trec-covid-chrono-r4,4,5,balanced,64,3072,1536,1536,39,40
trec-covid-chrono-r4,4,5,balanced,64,3840,1920,1920,40,41
trec-covid-chrono-r4,4,5,balanced,64,5504,2752,2752,41,42
trec-covid-chrono-r4,4,4,dibud,1,146,73,73,0,1
trec-covid-chrono-r4,4,4,dibud,1,240,120,120,1,2
trec-covid-chrono-r4,4,4,dibud,1,442,221,221,2,3
trec-covid-chrono-r4,4,4,dibud,1,652,326,326,3,4
trec-covid-chrono-r4,4,4,dibud,1,765,383,382,4,5
trec-covid-chrono-r4,4,4,dibud,1,769,383,386,5,6
trec-covid-chrono-r4,4,4,dibud,1,1388,547,841,6,7
trec-covid-chrono-r4,4,4,dibud,1,1481,576,905,7,8
trec-covid-chrono-r4,4,4,dibud,1,1686,636,1050,8,9
trec-covid-chrono-r4,4,4,dibud,1,1724,636,1088,9,10
trec-covid-chrono-r4,4,4,dibud,1,1979,636,1343,10,11
trec-covid-chrono-r4,4,4,dibud,1,4252,863,3389,11,12
trec-covid-chrono-r4,4,4,dibud,1,4337,948,3389,12,13
trec-covid-chrono-r4,4,4,dibud,1,4496,1107,3389,13,14
trec-covid-chrono-r4,4,4,dibud,1,4497,1107,3390,14,16
trec-covid-chrono-r4,4,4,dibud,1,4840,1450,3390,16,17
trec-covid-chrono-r4,4,4,dibud,1,5960,1988,3972,17,18
trec-covid-chrono-r4,4,4,dibud,1,6767,2144,4623,18,19
trec-covid-chrono-r4,4,4,balanced,1,146,73,73,0,1
trec-covid-chrono-r4,4,4,balanced,1,240,120,120,1,2
trec-covid-chrono-r4,4,4,balanced,1,442,221,221,2,3
trec-covid-chrono-r4,4,4,balanced,1,652,326,326,3,4
trec-covid-chrono-r4,4,4,balanced,1,765,383,382,4,5
trec-covid-chrono-r4,4,4,balanced,1,772,386,386,5,6
trec-covid-chrono-r4,4,4,balanced,1,1682,841,841,6,7
trec-covid-chrono-r4,4,4,balanced,1,1810,905,905,7,8
trec-covid-chrono-r4,4,4,balanced,1,2100,1050,1050,8,9
trec-covid-chrono-r4,4,4,balanced,1,2176,1088,1088,9,10
trec-covid-chrono-r4,4,4,balanced,1,2686,1343,1343,10,11
trec-covid-chrono-r4,4,4,balanced,1,6778,3389,3389,11,14
trec-covid-chrono-r4,4,4,balanced,1,6780,3390,3390,14,17
trec-covid-chrono-r4,4,4,balanced,1,7944,3972,3972,17,18
trec-covid-chrono-r4,4,4,balanced,1,9246,4623,4623,18,19
trec-covid-chrono-r4,4,4,dibud,64,256,128,128,0,2
trec-covid-chrono-r4,4,4,dibud,64,512,256,256,2,3
trec-covid-chrono-r4,4,4,dibud,64,768,384,384,3,5
trec-covid-chrono-r4,4,4,dibud,64,832,384,448,5,6
trec-covid-chrono-r4,4,4,dibud,64,1472,576,896,6,7
trec-covid-chrono-r4,4,4,dibud,64,1536,576,960,7,8
trec-covid-chrono-r4,4,4,dibud,64,1728,640,1088,8,10
trec-covid-chrono-r4,4,4,dibud,64,1984,640,1344,10,11
trec-covid-chrono-r4,4,4,dibud,64,4288,896,3392,11,12
trec-covid-chrono-r4,4,4,dibud,64,4352,960,3392,12,13
trec-covid-chrono-r4,4,4,dibud,64,4544,1152,3392,13,16
trec-covid-chrono-r4,4,4,dibud,64,4864,1472,3392,16,17
trec-covid-chrono-r4,4,4,dibud,64,6080,2048,4032,17,18
trec-covid-chrono-r4,4,4,dibud,64,6848,2176,4672,18,19
trec-covid-chrono-r4,4,4,balanced,64,256,128,128,0,2
trec-covid-chrono-r4,4,4,balanced,64,512,256,256,2,3
trec-covid-chrono-r4,4,4,balanced,64,768,384,384,3,5
trec-covid-chrono-r4,4,4,balanced,64,896,448,448,5,6
trec-covid-chrono-r4,4,4,balanced,64,1792,896,896,6,7
trec-covid-chrono-r4,4,4,balanced,64,1920,960,960,7,8
trec-covid-chrono-r4,4,4,balanced,64,2176,1088,1088,8,10
trec-covid-chrono-r4,4,4,balanced,64,2688,1344,1344,10,11
trec-covid-chrono-r4,4,4,balanced,64,6784,3392,3392,11,17
trec-covid-chrono-r4,4,4,balanced,64,8064,4032,4032,17,18
trec-covid-chrono-r4,4,4,balanced,64,9344,4672,4672,18,19
trec-covid-chrono-r5,5,25,dibud,1,2,1,1,0,1
trec-covid-chrono-r5,5,25,dibud,1,4,2,2,1,2
trec-covid-chrono-r5,5,25,dibud,1,6,3,3,2,3
trec-covid-chrono-r5,5,25,dibud,1,32,16,16,3,4
trec-covid-chrono-r5,5,25,dibud,1,43,20,23,4,5
trec-covid-chrono-r5,5,25,dibud,1,96,45,51,5,6
trec-covid-chrono-r5,5,25,dibud,1,100,47,53,6,7
trec-covid-chrono-r5,5,25,dibud,1,104,49,55,7,9
trec-covid-chrono-r5,5,25,dibud,1,108,51,57,9,10
trec-covid-chrono-r5,5,25,dibud,1,111,52,59,10,11
trec-covid-chrono-r5,5,25,dibud,1,158,74,84,11,13
trec-covid-chrono-r5,5,25,dibud,1,225,105,120,13,14
trec-covid-chrono-r5,5,25,dibud,1,235,110,125,14,15
trec-covid-chrono-r5,5,25,dibud,1,253,118,135,15,16
trec-covid-chrono-r5,5,25,dibud,1,398,183,215,16,17
trec-covid-chrono-r5,5,25,dibud,1,499,226,273,17,18
trec-covid-chrono-r5,5,25,dibud,1,789,345,444,18,19
trec-covid-chrono-r5,5,25,dibud,1,861,373,488,19,20
trec-covid-chrono-r5,5,25,dibud,1,915,393,522,20,21
trec-covid-chrono-r5,5,25,dibud,1,989,421,568,21,22
trec-covid-chrono-r5,5,25,dibud,1,1006,427,579,22,23
trec-covid-chrono-r5,5,25,dibud,1,1024,434,590,23,24
trec-covid-chrono-r5,5,25,dibud,1,1066,434,632,24,25
trec-covid-chrono-r5,5,25,dibud,1,1143,435,708,25,26
trec-covid-chrono-r5,5,25,dibud,1,1309,436,873,26,27
trec-covid-chrono-r5,5,25,dibud,1,1408,436,972,27,28
trec-covid-chrono-r5,5,25,dibud,1,1555,437,1118,28,29
trec-covid-chrono-r5,5,25,dibud,1,1585,437,1148,29,30
trec-covid-chrono-r5,5,25,dibud,1,4637,665,3972,30,31
trec-covid-chrono-r5,5,25,dibud,1,4796,824,3972,31,32
trec-covid-chrono-r5,5,25,dibud,1,4860,888,3972,32,34
trec-covid-chrono-r5,5,25,dibud,1,4924,952,3972,34,41
trec-covid-chrono-r5,5,25,balanced,1,2,1,1,0,1
trec-covid-chrono-r5,5,25,balanced,1,4,2,2,1,2
trec-covid-chrono-r5,5,25,balanced,1,6,3,3,2,3
trec-covid-chrono-r5,5,25,balanced,1,32,16,16,3,4
trec-covid-chrono-r5,5,25,balanced,1,39,20,19,4,5
trec-covid-chrono-r5,5,25,balanced,1,102,51,51,5,6
